"Data Source","World Development Indicators",

"Last Updated Date","2016-10-04",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Ukraine","UKR","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1337.32165642193","1209.41969753092","1094.28415398558","809.746237782575","741.656610989369","734.823577603815","672.570804098003","676.943318946375","694.46271095589","686.656741340008","710.178940735918","782.267727114885","862.144817842085","976.503960806386","1103.71996255429","1326.83425203208","1548.23307338833","1823.83323892979","2073.95472677317","1772.78801023208","1904.43419708617","2211.36551341283","2403.05080668642","2408.52890208962","2723.72420322783","2471.21756526333","",
"Upper middle income","UMC","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","1209.21564331081","1296.74284484467","1371.63657819845","1398.10678044403","1418.24138014128","1435.08063753828","1503.60753628541","1529.06043134557","1515.73499828621","1507.6284527806","1532.02510638938","1515.87525787786","1560.94973775827","1586.72786638042","1617.78846491228","1695.57025086881","1724.26889927068","1763.25935735622","1813.96657531534","1870.62954936955","1882.23703852395","1901.84973153665","1988.03692866867","2024.74087420586","2075.41673768021","2144.96317383799","2284.42116103468","2419.83597734248","2586.70743802972","2787.66469011921","2927.99138526045","2940.43405317304","3100.2472182772","3293.65888237962","3437.76476551483","3565.04511838869","3666.75800595597","","",
"Uruguay","URY","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","3989.7541856611","3825.42310769168","3971.93403561918","3752.24755076231","3941.60146793562","3599.46196069352","3779.86876651857","3653.78673933353","3589.46574947636","3857.74012192953","4079.76532673242","4058.50802471148","4109.8397229927","4149.56761957065","4036.76712056454","4143.03556502527","3978.06146720357","3924.13482902256","4017.37687438247","4185.53240389907","4515.47037224302","4608.6391824284","4135.81122387002","3492.74916275121","3386.2958899261","3400.75920983952","3802.47344654698","4376.08981745646","4331.56309969941","4336.11296437466","4151.58134036572","4330.04084380769","4917.39627356843","5164.26624706574","5581.80751699854","5338.00581310738","5738.13029147354","6031.55896685186","6399.33397259067","6268.08859765285","6147.14685271202","6013.64474366649","4998.13040526094","5103.19815217404","5646.64928360112","5827.33226678998","6193.23480864512","6615.2065627473","7193.0138450433","7332.16612333906","7993.81485798485","8537.49565911827","8928.96918542736","9391.52399385341","9637.47996199157","9605.47066781114","",
"United States","USA","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","14391.517894973","14753.0459137729","15491.145292907","16104.6520360155","15826.5424995558","16026.9499289263","16760.7930598299","17292.1832413878","17862.3255996586","18085.8123014374","17856.5684766201","17944.8046817393","18027.2508684992","18881.5153076239","19705.8556348988","20558.9180141558","21225.2671594491","21747.9758552803","22452.8833328562","22890.9653162844","23100.4237958842","22845.8633102881","23367.0917462595","23862.080027624","24485.4723087038","24919.3027576443","25491.4992947133","26134.4276365544","27212.8588764346","28327.1955597764","29435.9485565921","29902.1163421117","30389.8492389712","31071.5794855565","31967.8734395714","32787.810733772","33460.7412324728","33885.9631173605","33452.0587090505","32629.1981091896","32979.7784307902","33469.5031186387","33700.2669337785","34021.8474914285","34666.7265040989","35463.4802864711","",
"Uzbekistan","UZB","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","674.770248829995","","","","","","",
"St. Vincent and the Grenadines","VCT","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5579.26426005207","","","","","","",
"Venezuela, RB","VEN","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","3483.27501676656","3385.53911194443","3360.42322593699","3333.15330127593","3528.60123033329","3658.59172508523","3657.26311402391","3650.89908069649","3756.67802915834","3827.77424464756","4006.82548489885","3949.31897236082","4083.75185815665","4233.16425593631","3597.34264766866","4712.86160268887","5302.57644272864","5781.08460965023","6091.63658047966","5963.00176356885","6336.64920439728","6455.97001721344","6491.18419754637","6185.19961281366","5917.61233939865","5779.61567328321","5798.32916981543","5876.31611632626","6017.89824022494","5520.44650445818","5543.37643472446","5847.08769272505","6191.26763605831","6062.27577827457","5669.00394126204","5603.32253312911","5247.56980786589","5281.62792074506","5274.1923829475","5085.49515638628","5224.11050023959","5435.16256984752","4957.62079410446","4662.14364195682","5288.87693824743","6015.96133358539","6830.5064078451","7854.23424476712","8217.89244917194","7854.20137870249","7591.2815439125","7780.85006487741","8208.36713007978","8476.27407761702","8079.78419711578","","",
"British Virgin Islands","VGB","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","406.149631510519","428.369155431163","459.896146873399","479.541700502924","493.32287077334","498.593953363752","507.084717580329","523.091154885926","556.499742246965","594.134368970717","628.712813905648","666.526777841398","708.386020667608","769.285522763953","819.517794740794","829.145122363711","887.657102180813","914.266515446037","948.630256036422","987.212922577829","1036.4293244988","1121.08197137471","",
"Vanuatu","VUT","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1822.64495956272","1822.54007522172","1829.95876059002","1780.79404482545","1789.31679672007","1792.69076722616","1796.29942398091","1807.51221441257","1820.16809266297","1841.05095806631","1870.8042981259","","",
"West Bank and Gaza","PSE","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1625.52709458786","1674.0311651561","1663.63349971574","1938.74175768788","2295.93349518366","2593.91000451702","2288.999269761","2190.53600698932","2186.60016489971","2352.78592711125","2494.56799006655","2725.18111910856","2494.3103221847","2410.06455073175","2007.12520610988","2311.44314225202","2192.20057610633","2259.8325144638","2638.12163419205","2301.80179571921","2292.03530870291","2528.89170833759","",
"World","WLD","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","2935.52477001153","3009.71582531438","3123.78335585419","3236.23184738839","3216.02376779596","3236.19099737358","3327.1400471293","3404.71858884733","3480.63145593546","3561.64618325589","3564.99574974862","3564.93850334264","3562.35171929491","3610.58983818206","3675.13467123416","3748.63593721313","3813.14150375208","3870.68259566427","3961.31175057349","4019.74256994146","4084.84927594949","4085.91569325961","4137.38011201661","4174.62325212273","4237.48608067435","4293.86892603746","4377.46826348275","4453.48307055034","4517.54837261394","4621.58907211033","4742.19989796143","4806.8006774863","4861.3660153059","4929.53134075464","5054.00570672971","5179.26549975535","5298.35611415244","5439.95893215809","5454.10165020185","5376.03521629524","5465.84860736056","5558.27943301827","5615.13843567475","5679.1085785383","5751.52709718466","5781.52853300538","",
"Samoa","WSM","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","2054.84456188033","2034.20386680987","2039.64585358585","2116.56522737066","2236.23181225043","2304.57895577068","2360.24643754247","2413.92525870033","2536.75746945785","2655.76773338698","2769.04930112256","2833.25735765875","2887.49259521086","3036.83571479865","3125.58063088096","3168.5583871972","3149.73132275723","3057.33084926471","3042.6555027267","3050.23162607281","3235.93165692486","3388.88459255799","3374.31955977216","3387.78941538183","3452.70397034014","3247.91384223158","3170.69117418515","3211.75728411967","3302.58262668195","3318.11218210066","3344.65990579041","3259.47803956079","3146.74279436003","3139.2385450646","3196.00318753874","3313.00382439791","3384.98770284763","3416.18395964255","3394.94627190035","3371.5583702221","3425.17744234676","3473.01614155844","3540.75589583328","3594.669446366","3769.28679187904","3947.24436159005","4217.85200683764","4396.51557066332","4375.44794648608","4236.06316853125","4363.16212055206","4507.11435423128","4587.83220181587","4646.78128837716","4634.29941640346","4631.46562919663","",
"Congo, Dem. Rep.","COD","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","282.815093598897","284.405723506139","279.593373340247","260.839296070734","239.350174053003","247.65599915385","228.104236005113","224.877185667035","216.787578801041","189.423660440262","226.878632622498","229.836870010671","229.248705071875","230.841566845994","239.883441877398","233.536235461723","231.149046849928","239.166772663458","246.593745817971","255.71988213842","266.32941031272","287.172201534994","299.252821505077","",
